SGB_ID,Genome_Name,Study,Sample_ID,Country,Westernized,Body_Site,Age_Category
2158,BritoIL_2016__W1.13.ST__bin.46,BritoIL_2016,W1.13.ST,FJI,No,Stool,School age
2158,ZeeviD_2015__PNP_Main_555__bin.13,ZeeviD_2015,PNP_Main_555,ISR,Yes,Stool,Adult
2158,ZeeviD_2015__PNP_Main_655__bin.3,ZeeviD_2015,PNP_Main_655,ISR,Yes,Stool,Adult
2168,HMP_2012__SRS011084__bin.15,HMP_2012,SRS011084,USA,Yes,Stool,Adult
2168,HMP_2012__SRS021484__bin.44,HMP_2012,SRS021484,USA,Yes,Stool,Adult
2174,VogtmannE_2016__MMRS51307502ST-27-0-0__bin.69,VogtmannE_2016,MMRS51307502ST-27-0-0,USA,Yes,Stool,Adult
2174,XieH_2016__YSZC12003_36118__bin.56,XieH_2016,YSZC12003_36118,GBR,Yes,Stool,Senior
1796,ChengpingW_2017__AS42raw__bin.87,ChengpingW_2017,AS42raw,CHN,Yes,Stool,Adult
1796,QinJ_2012__DOM022__bin.8,QinJ_2012,DOM022,CHN,Yes,Stool,Adult
1796,QinN_2014__HD-31__bin.22,QinN_2014,HD-31,CHN,Yes,Stool,Adult
1796,WenC_2017__N031__bin.52,WenC_2017,N031,CHN,Yes,Stool,Adult
1827,Bengtsson-PalmeJ_2015__TRAVELRES28__bin.95,Bengtsson-PalmeJ_2015,TRAVELRES28,SWE,Yes,Stool,Adult
1827,LiJ_2017__nHM410727__bin.33,LiJ_2017,nHM410727,CHN,Yes,Stool,Adult
1827,QinJ_2012__T2D-051__bin.4,QinJ_2012,T2D-051,CHN,Yes,Stool,Adult
1827,ZeeviD_2015__PNP_Main_689__bin.11,ZeeviD_2015,PNP_Main_689,ISR,Yes,Stool,Adult
1828,GeversD_2014__SKBSTL008__bin.12,GeversD_2014,SKBSTL008,USA,Yes,Stool,Adult
1828,HMP_2012__SRS018575__bin.5,HMP_2012,SRS018575,USA,Yes,Stool,School age
1828,HMP_2012__SRS056519__bin.10,HMP_2012,SRS056519,USA,Yes,Stool,School age
1799,LeChatelierE_2013__MH0430__bin.34,LeChatelierE_2013,MH0430,DNK,Yes,Stool,Adult
1819,Bengtsson-PalmeJ_2015__TRAVELRES5__bin.24,Bengtsson-PalmeJ_2015,TRAVELRES5,SWE,Yes,Stool,Adult
1819,Bengtsson-PalmeJ_2015__TRAVELRES6__bin.97,Bengtsson-PalmeJ_2015,TRAVELRES6,SWE,Yes,Stool,Adult
1819,LeChatelierE_2013__MH0198__bin.32,LeChatelierE_2013,MH0198,DNK,Yes,Stool,Adult
1819,XieH_2016__YSZC12003_37277__bin.27,XieH_2016,YSZC12003_37277,GBR,Yes,Stool,Senior
1823,NielsenHB_2014__V1_UC26_4__bin.67,NielsenHB_2014,V1_UC26_4,ESP,Yes,Stool,Adult
1823,XieH_2016__YSZC12003_37277__bin.91,XieH_2016,YSZC12003_37277,GBR,Yes,Stool,Senior
1823,ZellerG_2014__CCIS21278152ST-4-0__bin.34,ZellerG_2014,CCIS21278152ST-4-0,FRA,Yes,Stool,Adult
1824,Bengtsson-PalmeJ_2015__TRAVELRES12__bin.84,Bengtsson-PalmeJ_2015,TRAVELRES12,SWE,Yes,Stool,Adult
1824,LeChatelierE_2013__MH0011__bin.48,LeChatelierE_2013,MH0011,DNK,Yes,Stool,Adult
1824,LeChatelierE_2013__MH0063__bin.16,LeChatelierE_2013,MH0063,DNK,Yes,Stool,Adult
1824,LeChatelierE_2013__MH0100__bin.6,LeChatelierE_2013,MH0100,DNK,Yes,Stool,Adult
1824,LeChatelierE_2013__MH0150__bin.69,LeChatelierE_2013,MH0150,DNK,Yes,Stool,Adult
1824,LeChatelierE_2013__MH0181__bin.59,LeChatelierE_2013,MH0181,DNK,Yes,Stool,Adult
1824,LeChatelierE_2013__MH0197__bin.64,LeChatelierE_2013,MH0197,DNK,Yes,Stool,Adult
1824,LeChatelierE_2013__MH0200__bin.72,LeChatelierE_2013,MH0200,DNK,Yes,Stool,Adult
1824,LeChatelierE_2013__MH0430__bin.31,LeChatelierE_2013,MH0430,DNK,Yes,Stool,Adult
1824,LiJ_2014__MH0238__bin.20,LiJ_2014,MH0238,DNK,Yes,Stool,Adult
1825,XieH_2016__YSZC12003_37797__bin.5,XieH_2016,YSZC12003_37797,GBR,Yes,Stool,Adult
1800,QinJ_2012__T2D-017__bin.12,QinJ_2012,T2D-017,CHN,Yes,Stool,Adult
2104,LiJ_2014__MH0369__bin.67,LiJ_2014,MH0369,DNK,Yes,Stool,Adult
1801,HMP_2012__SRS016095__bin.37,HMP_2012,SRS016095,USA,Yes,Stool,Adult
1809,QinJ_2012__CON-096__bin.13,QinJ_2012,CON-096,CHN,Yes,Stool,Adult
1809,QinJ_2012__CON-109__bin.16,QinJ_2012,CON-109,CHN,Yes,Stool,
1809,QinJ_2012__T2D-048__bin.11,QinJ_2012,T2D-048,CHN,Yes,Stool,Adult
1809,QinJ_2012__T2D-074__bin.6,QinJ_2012,T2D-074,CHN,Yes,Stool,Adult
1809,QinN_2014__LD-64__bin.2,QinN_2014,LD-64,CHN,Yes,Stool,Adult
1814,AsnicarF_2017__MV_FEI4_t1Q14__bin.4,AsnicarF_2017,MV_FEI4_t1Q14,ITA,Yes,Stool,Newborn
1814,AsnicarF_2017__MV_FEI4_t2Q15__bin.10,AsnicarF_2017,MV_FEI4_t2Q15,ITA,Yes,Stool,Newborn
1814,AsnicarF_2017__MV_FEM1_t1Q14__bin.20,AsnicarF_2017,MV_FEM1_t1Q14,ITA,Yes,Stool,Adult
1814,AsnicarF_2017__MV_FEM2_t1Q14__bin.25,AsnicarF_2017,MV_FEM2_t1Q14,ITA,Yes,Stool,Adult
1814,AsnicarF_2017__MV_FEM4_t1Q14__bin.6,AsnicarF_2017,MV_FEM4_t1Q14,ITA,Yes,Stool,Adult
1814,AsnicarF_2017__MV_FEM4_t2Q15__bin.17,AsnicarF_2017,MV_FEM4_t2Q15,ITA,Yes,Stool,Adult
1814,BackhedF_2015__SID10_12M__bin.27,BackhedF_2015,SID10_12M,SWE,Yes,Stool,Child
1814,BackhedF_2015__SID105_12M__bin.25,BackhedF_2015,SID105_12M,SWE,Yes,Stool,Child
1814,BackhedF_2015__SID12_B__bin.9,BackhedF_2015,SID12_B,SWE,Yes,Stool,Newborn
1814,BackhedF_2015__SID128_4M__bin.11,BackhedF_2015,SID128_4M,SWE,Yes,Stool,Newborn
1818,LiuW_2016__SRR3993015__bin.52,LiuW_2016,SRR3993015,MNG,Yes,Stool,Adult
3956,ZeeviD_2015__PNP_Main_62__bin.36,ZeeviD_2015,PNP_Main_62,ISR,Yes,Stool,Adult
3956,ZellerG_2014__CCIS50369211ST-20-0__bin.3,ZellerG_2014,CCIS50369211ST-20-0,FRA,Yes,Stool,Adult
4151,BritoIL_2016__W2.13.ST__bin.24,BritoIL_2016,W2.13.ST,FJI,No,Stool,School age
4151,FengQ_2015__SID530055__bin.31,FengQ_2015,SID530055,AUT,Yes,Stool,Adult
4151,LiJ_2014__MH0260__bin.25,LiJ_2014,MH0260,DNK,Yes,Stool,Adult
4151,LiuW_2016__SRR3993002__bin.13,LiuW_2016,SRR3993002,MNG,No,Stool,Adult
4151,SchirmerM_2016__G89098__bin.13,SchirmerM_2016,G89098,NLD,Yes,Stool,Senior
4151,XieH_2016__YSZC12003_37583__bin.37,XieH_2016,YSZC12003_37583,GBR,Yes,Stool,Senior
6566,Bengtsson-PalmeJ_2015__TRAVELRES1__bin.8,Bengtsson-PalmeJ_2015,TRAVELRES1,SWE,Yes,Stool,Adult
14888,VincentC_2016__MM057.10__bin.20,VincentC_2016,MM057.10,CAN,Yes,Stool,Senior
14888,VincentC_2016__MM057.3__bin.2,VincentC_2016,MM057.3,CAN,Yes,Stool,Senior
14888,VincentC_2016__MM057.7__bin.4,VincentC_2016,MM057.7,CAN,Yes,Stool,Senior
14888,VincentC_2016__MM057.8__bin.12,VincentC_2016,MM057.8,CAN,Yes,Stool,Senior
1802,HeQ_2017__SZAXPI029500-102__bin.23,HeQ_2017,SZAXPI029500-102,CHN,Yes,Stool,Adult
1802,WenC_2017__RA0X2__bin.4,WenC_2017,RA0X2,CHN,Yes,Stool,
1826,QinJ_2012__DOM005__bin.10,QinJ_2012,DOM005,CHN,Yes,Stool,Adult
1826,VogtmannE_2016__MMRS68910755ST-27-0-0__bin.21,VogtmannE_2016,MMRS68910755ST-27-0-0,USA,Yes,Stool,Senior
1865,GeversD_2014__SKBSTL025__bin.4,GeversD_2014,SKBSTL025,USA,Yes,Stool,Adult
1865,LeChatelierE_2013__MH0188__bin.73,LeChatelierE_2013,MH0188,DNK,Yes,Stool,Adult
1865,NielsenHB_2014__O2_UC53_2__bin.17,NielsenHB_2014,O2_UC53_2,ESP,Yes,Stool,Adult
1865,NielsenHB_2014__O2_UC54_2__bin.1,NielsenHB_2014,O2_UC54_2,ESP,Yes,Stool,Adult
1865,VatanenT_2016__G78715__bin.7,VatanenT_2016,G78715,FIN,Yes,Stool,Newborn
1865,VatanenT_2016__G80309__bin.6,VatanenT_2016,G80309,FIN,Yes,Stool,Newborn
1865,XieH_2016__YSZC12003_35705__bin.36,XieH_2016,YSZC12003_35705,GBR,Yes,Stool,Senior
1871,ChengpingW_2017__AS108raw__bin.38,ChengpingW_2017,AS108raw,CHN,Yes,Stool,Adult
1871,KosticAD_2015__PRJNA231909.3116471__bin.12,KosticAD_2015,PRJNA231909.3116471,EST,Yes,Stool,Child
1871,QinN_2014__LD-5__bin.3,QinN_2014,LD-5,CHN,Yes,Stool,Adult
1872,BackhedF_2015__SID1_12M__bin.11,BackhedF_2015,SID1_12M,SWE,Yes,Stool,Child
1872,BackhedF_2015__SID1_4M__bin.14,BackhedF_2015,SID1_4M,SWE,Yes,Stool,Newborn
1872,BackhedF_2015__SID1_B__bin.10,BackhedF_2015,SID1_B,SWE,Yes,Stool,Newborn
1872,BackhedF_2015__SID10_12M__bin.24,BackhedF_2015,SID10_12M,SWE,Yes,Stool,Child
1872,BackhedF_2015__SID10_M__bin.22,BackhedF_2015,SID10_M,SWE,Yes,Stool,Adult
1872,BackhedF_2015__SID105_12M__bin.13,BackhedF_2015,SID105_12M,SWE,Yes,Stool,Child
1872,BackhedF_2015__SID150_12M__bin.12,BackhedF_2015,SID150_12M,SWE,Yes,Stool,Child
1872,BackhedF_2015__SID179_M__bin.52,BackhedF_2015,SID179_M,SWE,Yes,Stool,Adult
1872,BackhedF_2015__SID18_12M__bin.4,BackhedF_2015,SID18_12M,SWE,Yes,Stool,Child
1872,BackhedF_2015__SID184_M__bin.33,BackhedF_2015,SID184_M,SWE,Yes,Stool,Adult
1873,Obregon-TitoAJ_2015__SM05__bin.34,Obregon-TitoAJ_2015,SM05,PER,No,Stool,Newborn
1874,LiJ_2014__O2.CD1-0-PT__bin.36,LiJ_2014,O2.CD1-0-PT,ESP,Yes,Stool,Adult
1803,Bengtsson-PalmeJ_2015__TRAVELRES56__bin.87,Bengtsson-PalmeJ_2015,TRAVELRES56,SWE,Yes,Stool,Adult
1804,NielsenHB_2014__V1_UC41_0__bin.13,NielsenHB_2014,V1_UC41_0,ESP,Yes,Stool,Adult
1808,QinJ_2012__T2D-044__bin.11,QinJ_2012,T2D-044,CHN,Yes,Stool,Adult
1805,QinJ_2012__T2D-048__bin.17,QinJ_2012,T2D-048,CHN,Yes,Stool,Adult
1846,BackhedF_2015__SID1_M__bin.7,BackhedF_2015,SID1_M,SWE,Yes,Stool,Adult
1846,BackhedF_2015__SID179_12M__bin.14,BackhedF_2015,SID179_12M,SWE,Yes,Stool,Child
1846,BackhedF_2015__SID385_M__bin.21,BackhedF_2015,SID385_M,SWE,Yes,Stool,Adult
1846,CosteaPI_2017__SID713A009-11-90-0__bin.86,CosteaPI_2017,SID713A009-11-90-0,KAZ,Yes,Stool,Adult
1846,CosteaPI_2017__SID713B051-11-90-0__bin.24,CosteaPI_2017,SID713B051-11-90-0,KAZ,Yes,Stool,Adult
1846,CosteaPI_2017__SID713B069-11-0-0__bin.17,CosteaPI_2017,SID713B069-11-0-0,KAZ,Yes,Stool,Adult
1846,FengQ_2015__SID31021__bin.61,FengQ_2015,SID31021,AUT,Yes,Stool,Adult
1846,FengQ_2015__SID31872__bin.15,FengQ_2015,SID31872,AUT,Yes,Stool,Adult
1846,GeversD_2014__SKBSTL068__bin.23,GeversD_2014,SKBSTL068,USA,Yes,Stool,Adult
1846,HMP_2012__SRS045004__bin.25,HMP_2012,SRS045004,USA,Yes,Stool,Adult
1806,YuJ_2015__SZAXPI015217-140__bin.15,YuJ_2015,SZAXPI015217-140,CHN,Yes,Stool,Senior
1810,LeChatelierE_2013__MH0128__bin.17,LeChatelierE_2013,MH0128,DNK,Yes,Stool,Adult
1810,LiJ_2014__MH0298__bin.27,LiJ_2014,MH0298,DNK,Yes,Stool,Adult
1810,NielsenHB_2014__MH0128__bin.23,NielsenHB_2014,MH0128,DNK,Yes,Stool,Adult
1811,ChengpingW_2017__AS19raw__bin.43,ChengpingW_2017,AS19raw,CHN,Yes,Stool,Adult
1811,LouisS_2016__AS43_12__bin.20,LouisS_2016,AS43_12,DEU,Yes,Stool,Adult
1812,BackhedF_2015__SID18_12M__bin.13,BackhedF_2015,SID18_12M,SWE,Yes,Stool,Child
1812,BackhedF_2015__SID195_B__bin.7,BackhedF_2015,SID195_B,SWE,Yes,Stool,Newborn
1812,BackhedF_2015__SID268_M__bin.56,BackhedF_2015,SID268_M,SWE,Yes,Stool,Adult
1812,BackhedF_2015__SID281_M__bin.24,BackhedF_2015,SID281_M,SWE,Yes,Stool,Adult
1812,BackhedF_2015__SID282_B__bin.9,BackhedF_2015,SID282_B,SWE,Yes,Stool,Child
1812,BackhedF_2015__SID338_M__bin.65,BackhedF_2015,SID338_M,SWE,Yes,Stool,Adult
1812,BackhedF_2015__SID38_M__bin.29,BackhedF_2015,SID38_M,SWE,Yes,Stool,Adult
1812,BackhedF_2015__SID42_M__bin.24,BackhedF_2015,SID42_M,SWE,Yes,Stool,Adult
1812,BackhedF_2015__SID507_M__bin.67,BackhedF_2015,SID507_M,SWE,Yes,Stool,Adult
1812,BackhedF_2015__SID633_M__bin.42,BackhedF_2015,SID633_M,SWE,Yes,Stool,Adult
1813,BackhedF_2015__SID201_12M__bin.10,BackhedF_2015,SID201_12M,SWE,Yes,Stool,Child
1813,HMP_2012__SRS024388__bin.17,HMP_2012,SRS024388,USA,Yes,Stool,Adult
1816,WenC_2017__RA019__bin.2,WenC_2017,RA019,CHN,Yes,Stool,Adult
1820,LeChatelierE_2013__MH0187__bin.34,LeChatelierE_2013,MH0187,DNK,Yes,Stool,Adult
1820,LeChatelierE_2013__MH0407__bin.56,LeChatelierE_2013,MH0407,DNK,Yes,Stool,Adult
1821,LeChatelierE_2013__MH0009__bin.30,LeChatelierE_2013,MH0009,DNK,Yes,Stool,Adult
1821,LeChatelierE_2013__MH0143__bin.9,LeChatelierE_2013,MH0143,DNK,Yes,Stool,Adult
1821,LeChatelierE_2013__MH0179__bin.20,LeChatelierE_2013,MH0179,DNK,Yes,Stool,Adult
1821,LiJ_2014__MH0238__bin.3,LiJ_2014,MH0238,DNK,Yes,Stool,Adult
1821,LiJ_2014__MH0280__bin.5,LiJ_2014,MH0280,DNK,Yes,Stool,Adult
1821,NielsenHB_2014__MH0143__bin.53,NielsenHB_2014,MH0143,DNK,Yes,Stool,Adult
1821,NielsenHB_2014__MH0179__bin.14,NielsenHB_2014,MH0179,DNK,Yes,Stool,Adult
1821,NielsenHB_2014__V1_UC26_4__bin.20,NielsenHB_2014,V1_UC26_4,ESP,Yes,Stool,Adult
1821,QinN_2014__LD-33__bin.37,QinN_2014,LD-33,CHN,Yes,Stool,Adult
1821,RaymondF_2016__P1E0__bin.1,RaymondF_2016,P1E0,CAN,Yes,Stool,Adult
1822,ChengpingW_2017__AS78raw__bin.58,ChengpingW_2017,AS78raw,CHN,Yes,Stool,Adult
1822,CosteaPI_2017__halbarad-11-0-0__bin.28,CosteaPI_2017,halbarad-11-0-0,DEU,Yes,Stool,Adult
1822,CosteaPI_2017__halbarad-11-392-0__bin.44,CosteaPI_2017,halbarad-11-392-0,DEU,Yes,Stool,Adult
1822,CosteaPI_2017__halbarad-11-7-0__bin.2,CosteaPI_2017,halbarad-11-7-0,DEU,Yes,Stool,Adult
1822,CosteaPI_2017__halbarad-11-773-0__bin.26,CosteaPI_2017,halbarad-11-773-0,DEU,Yes,Stool,Adult
1822,LeChatelierE_2013__MH0004__bin.14,LeChatelierE_2013,MH0004,DNK,Yes,Stool,Adult
1822,LeChatelierE_2013__MH0093__bin.3,LeChatelierE_2013,MH0093,DNK,Yes,Stool,Adult
1822,LeChatelierE_2013__MH0125__bin.9,LeChatelierE_2013,MH0125,DNK,Yes,Stool,Adult
1822,LeChatelierE_2013__MH0129__bin.41,LeChatelierE_2013,MH0129,DNK,Yes,Stool,Adult
1822,LeChatelierE_2013__MH0288__bin.80,LeChatelierE_2013,MH0288,DNK,Yes,Stool,Adult
15407,CosteaPI_2017__SID713B063-11-90-0__bin.9,CosteaPI_2017,SID713B063-11-90-0,KAZ,Yes,Stool,Adult
1829,BackhedF_2015__SID18_M__bin.20,BackhedF_2015,SID18_M,SWE,Yes,Stool,Adult
1829,BackhedF_2015__SID184_12M__bin.13,BackhedF_2015,SID184_12M,SWE,Yes,Stool,Child
1829,BackhedF_2015__SID238_M__bin.11,BackhedF_2015,SID238_M,SWE,Yes,Stool,Adult
1829,BackhedF_2015__SID275_M__bin.3,BackhedF_2015,SID275_M,SWE,Yes,Stool,Adult
1829,BackhedF_2015__SID281_M__bin.35,BackhedF_2015,SID281_M,SWE,Yes,Stool,Adult
1829,BackhedF_2015__SID367_M__bin.33,BackhedF_2015,SID367_M,SWE,Yes,Stool,Adult
1829,BackhedF_2015__SID560_12M__bin.10,BackhedF_2015,SID560_12M,SWE,Yes,Stool,Child
1829,BackhedF_2015__SID565_M__bin.39,BackhedF_2015,SID565_M,SWE,Yes,Stool,Adult
1829,BackhedF_2015__SID587_B__bin.7,BackhedF_2015,SID587_B,SWE,Yes,Stool,Newborn
1829,BackhedF_2015__SID587_M__bin.26,BackhedF_2015,SID587_M,SWE,Yes,Stool,Adult
1830,BackhedF_2015__SID241_4M__bin.3,BackhedF_2015,SID241_4M,SWE,Yes,Stool,Newborn
1830,BackhedF_2015__SID241_B__bin.7,BackhedF_2015,SID241_B,SWE,Yes,Stool,Newborn
1830,BackhedF_2015__SID241_M__bin.37,BackhedF_2015,SID241_M,SWE,Yes,Stool,Adult
1830,BackhedF_2015__SID274_4M__bin.1,BackhedF_2015,SID274_4M,SWE,Yes,Stool,Newborn
1830,BackhedF_2015__SID274_M__bin.30,BackhedF_2015,SID274_M,SWE,Yes,Stool,Adult
1830,BackhedF_2015__SID276_B__bin.7,BackhedF_2015,SID276_B,SWE,Yes,Stool,Newborn
1830,BackhedF_2015__SID276_M__bin.11,BackhedF_2015,SID276_M,SWE,Yes,Stool,Adult
1830,BackhedF_2015__SID332_12M__bin.25,BackhedF_2015,SID332_12M,SWE,Yes,Stool,Child
1830,BackhedF_2015__SID332_M__bin.12,BackhedF_2015,SID332_M,SWE,Yes,Stool,Adult
1830,BackhedF_2015__SID335_B__bin.4,BackhedF_2015,SID335_B,SWE,Yes,Stool,Newborn
1833,QinJ_2012__CON-096__bin.14,QinJ_2012,CON-096,CHN,Yes,Stool,Adult
1833,VogtmannE_2016__MMRS48639115ST-27-0-0__bin.57,VogtmannE_2016,MMRS48639115ST-27-0-0,USA,Yes,Stool,Adult
1853,BackhedF_2015__SID157_4M__bin.7,BackhedF_2015,SID157_4M,SWE,Yes,Stool,Newborn
1853,BackhedF_2015__SID181_12M__bin.2,BackhedF_2015,SID181_12M,SWE,Yes,Stool,Child
1853,BackhedF_2015__SID42_12M__bin.23,BackhedF_2015,SID42_12M,SWE,Yes,Stool,Child
1853,BackhedF_2015__SID624_4M__bin.3,BackhedF_2015,SID624_4M,SWE,Yes,Stool,Newborn
1853,BackhedF_2015__SID624_B__bin.3,BackhedF_2015,SID624_B,SWE,Yes,Stool,Newborn
1853,BritoIL_2016__M1.44.ST__bin.18,BritoIL_2016,M1.44.ST,FJI,No,Stool,Adult
1853,BritoIL_2016__M1.6.ST__bin.6,BritoIL_2016,M1.6.ST,FJI,No,Stool,Child
1853,BritoIL_2016__M2.46.ST__bin.42,BritoIL_2016,M2.46.ST,FJI,No,Stool,Adult
1853,BritoIL_2016__W1.37.ST__bin.25,BritoIL_2016,W1.37.ST,FJI,No,Stool,Adult
1853,BritoIL_2016__WL.43.ST__bin.83,BritoIL_2016,WL.43.ST,FJI,No,Stool,Adult
1854,GeversD_2014__SKBSTL012__bin.3,GeversD_2014,SKBSTL012,USA,Yes,Stool,Adult
1854,QinN_2014__LV-6__bin.8,QinN_2014,LV-6,CHN,Yes,Stool,Adult
1855,BackhedF_2015__SID1_12M__bin.17,BackhedF_2015,SID1_12M,SWE,Yes,Stool,Child
1855,BackhedF_2015__SID1_4M__bin.8,BackhedF_2015,SID1_4M,SWE,Yes,Stool,Newborn
1855,BackhedF_2015__SID1_B__bin.15,BackhedF_2015,SID1_B,SWE,Yes,Stool,Newborn
1855,BackhedF_2015__SID10_12M__bin.4,BackhedF_2015,SID10_12M,SWE,Yes,Stool,Child
1855,BackhedF_2015__SID10_4M__bin.11,BackhedF_2015,SID10_4M,SWE,Yes,Stool,Newborn
1855,BackhedF_2015__SID10_B__bin.1,BackhedF_2015,SID10_B,SWE,Yes,Stool,Newborn
1855,BackhedF_2015__SID103_M__bin.37,BackhedF_2015,SID103_M,SWE,Yes,Stool,Adult
1855,BackhedF_2015__SID130_12M__bin.13,BackhedF_2015,SID130_12M,SWE,Yes,Stool,Child
1855,BackhedF_2015__SID130_4M__bin.3,BackhedF_2015,SID130_4M,SWE,Yes,Stool,Newborn
1855,BackhedF_2015__SID130_M__bin.29,BackhedF_2015,SID130_M,SWE,Yes,Stool,Adult
1935,HMP_2012__SRS020869__bin.6,HMP_2012,SRS020869,USA,Yes,Stool,Adult
1935,LiJ_2014__V1.CD3-3-PN__bin.22,LiJ_2014,V1.CD3-3-PN,ESP,Yes,Stool,Adult
2247,HMP_2012__SRS016095__bin.12,HMP_2012,SRS016095,USA,Yes,Stool,Adult
1834,QinJ_2012__T2D-065__bin.16,QinJ_2012,T2D-065,CHN,Yes,Stool,Adult
1834,YuJ_2015__SZAXPI015254-45__bin.31,YuJ_2015,SZAXPI015254-45,CHN,Yes,Stool,Senior
1835,LiuW_2016__SRR3992987__bin.125,LiuW_2016,SRR3992987,MNG,Yes,Stool,Adult
1835,QinJ_2012__T2D-079__bin.12,QinJ_2012,T2D-079,CHN,Yes,Stool,Adult
1835,QinN_2014__HD-43__bin.18,QinN_2014,HD-43,CHN,Yes,Stool,Adult
1835,ZellerG_2014__CCIS02856720ST-4-0__bin.46,ZellerG_2014,CCIS02856720ST-4-0,FRA,Yes,Stool,Senior
1835,ZellerG_2014__CCMD19497912ST-21-0__bin.46,ZellerG_2014,CCMD19497912ST-21-0,DEU,Yes,Stool,Adult
1840,HeQ_2017__SZAXPI029596-142__bin.4,HeQ_2017,SZAXPI029596-142,CHN,Yes,Stool,Adult
1840,HMP_2012__SRS024625__bin.2,HMP_2012,SRS024625,USA,Yes,Stool,Adult
1840,QinJ_2012__T2D-050__bin.13,QinJ_2012,T2D-050,CHN,Yes,Stool,Senior
1845,AsnicarF_2017__MV_FEM3_t1Q14__bin.8,AsnicarF_2017,MV_FEM3_t1Q14,ITA,Yes,Stool,Adult
1845,BackhedF_2015__SID172_M__bin.55,BackhedF_2015,SID172_M,SWE,Yes,Stool,Adult
1845,Bengtsson-PalmeJ_2015__TRAVELRES10__bin.9,Bengtsson-PalmeJ_2015,TRAVELRES10,SWE,Yes,Stool,Adult
1845,Bengtsson-PalmeJ_2015__TRAVELRES14__bin.21,Bengtsson-PalmeJ_2015,TRAVELRES14,SWE,Yes,Stool,Adult
1845,Bengtsson-PalmeJ_2015__TRAVELRES9__bin.123,Bengtsson-PalmeJ_2015,TRAVELRES9,SWE,Yes,Stool,Adult
1845,ChengpingW_2017__AS116raw__bin.11,ChengpingW_2017,AS116raw,CHN,Yes,Stool,Adult
1845,HeQ_2017__SZAXPI029579-97__bin.30,HeQ_2017,SZAXPI029579-97,CHN,Yes,Stool,Adult
1845,LeChatelierE_2013__MH0074__bin.10,LeChatelierE_2013,MH0074,DNK,Yes,Stool,Adult
1845,LoombaR_2017__SID0009_rhg__bin.19,LoombaR_2017,SID0009_rhg,USA,Yes,Stool,Adult
1845,NielsenHB_2014__MH0074__bin.11,NielsenHB_2014,MH0074,DNK,Yes,Stool,Adult
1847,QinJ_2012__T2D-021__bin.3,QinJ_2012,T2D-021,CHN,Yes,Stool,Adult
1842,Bengtsson-PalmeJ_2015__TRAVELRES39__bin.102,Bengtsson-PalmeJ_2015,TRAVELRES39,SWE,Yes,Stool,Adult
1842,Bengtsson-PalmeJ_2015__TRAVELRES60__bin.90,Bengtsson-PalmeJ_2015,TRAVELRES60,SWE,Yes,Stool,Adult
1842,Bengtsson-PalmeJ_2015__TRAVELRES65__bin.57,Bengtsson-PalmeJ_2015,TRAVELRES65,SWE,Yes,Stool,Adult
1842,FengQ_2015__SID531403__bin.9,FengQ_2015,SID531403,AUT,Yes,Stool,Adult
1842,HeQ_2017__SZAXPI029546-133__bin.38,HeQ_2017,SZAXPI029546-133,CHN,Yes,Stool,Adult
1842,LiJ_2017__H1M213648__bin.6,LiJ_2017,H1M213648,CHN,Yes,Stool,Adult
1842,LoombaR_2017__SID1041_bao__bin.1,LoombaR_2017,SID1041_bao,USA,Yes,Stool,Senior
1842,QinJ_2012__CON-088__bin.4,QinJ_2012,CON-088,CHN,Yes,Stool,Adult
1842,RaymondF_2016__P7C90__bin.61,RaymondF_2016,P7C90,CAN,Yes,Stool,Adult
1842,VogtmannE_2016__MMRS15137911ST-27-0-0__bin.71,VogtmannE_2016,MMRS15137911ST-27-0-0,USA,Yes,Stool,Adult
1843,Bengtsson-PalmeJ_2015__TRAVELRES27__bin.212,Bengtsson-PalmeJ_2015,TRAVELRES27,SWE,Yes,Stool,Adult
1843,HMP_2012__SRS014979__bin.62,HMP_2012,SRS014979,USA,Yes,Stool,Adult
1844,BackhedF_2015__SID128_12M__bin.42,BackhedF_2015,SID128_12M,SWE,Yes,Stool,Child
1844,BackhedF_2015__SID128_M__bin.30,BackhedF_2015,SID128_M,SWE,Yes,Stool,Adult
1844,BackhedF_2015__SID18_B__bin.6,BackhedF_2015,SID18_B,SWE,Yes,Stool,Newborn
1844,BackhedF_2015__SID18_M__bin.24,BackhedF_2015,SID18_M,SWE,Yes,Stool,Adult
1844,BackhedF_2015__SID224_M__bin.33,BackhedF_2015,SID224_M,SWE,Yes,Stool,Adult
1844,BackhedF_2015__SID241_M__bin.28,BackhedF_2015,SID241_M,SWE,Yes,Stool,Adult
1844,BackhedF_2015__SID26_M__bin.41,BackhedF_2015,SID26_M,SWE,Yes,Stool,Adult
1844,BackhedF_2015__SID263_B__bin.1,BackhedF_2015,SID263_B,SWE,Yes,Stool,Newborn
1844,BackhedF_2015__SID276_12M__bin.26,BackhedF_2015,SID276_12M,SWE,Yes,Stool,Child
1844,BackhedF_2015__SID350_M__bin.39,BackhedF_2015,SID350_M,SWE,Yes,Stool,Adult
1848,LeChatelierE_2013__MH0333__bin.56,LeChatelierE_2013,MH0333,DNK,Yes,Stool,Adult
1848,NielsenHB_2014__V1_UC11_5__bin.71,NielsenHB_2014,V1_UC11_5,ESP,Yes,Stool,Adult
1848,QinJ_2012__T2D-003__bin.40,QinJ_2012,T2D-003,CHN,Yes,Stool,Senior
